id,data_venda,cliente,vendedor,produto,categoria,quantidade,preco_unitario,desconto,regiao,canal,valor_total
2c41aef6-fb86-432d-9c2f-b23caa4ba1ae,2024-10-16,Gomes,Luan Casa Grande,A possibilidade de inovar com força total,Utensílios,27,54.44,0.1,Oeste,Loja Física,1322.89
98ce31c2-4e7f-4991-bd0c-d6c15572a7bc,2025-01-02,Rios - ME,Caroline Dias,O prazer de inovar direto da fonte,Alimentação,91,489.51,0.14,Sul,Online,38309.05
a12d9bcb-05bf-41b6-ada4-e555212da6b3,2025-02-09,Silva S/A,Eduardo Silva,A arte de evoluir direto da fonte,Serviços,26,269.48,0.13,Oeste,Telefone,6095.64
ffa2d81a-39e9-43fd-9228-f40b82138f3f,2025-05-12,Porto Marques - ME,Bernardo da Costa,O prazer de ganhar mais rapidamente,Utensílios,28,407.78,0.19,Norte,Representante,9248.45
024cfb04-27dd-4a06-8c5a-c516a682dd83,2024-08-26,Sampaio,Isabela Ribeiro,A vantagem de realizar seus sonhos sem preocupação,Bebidas,47,28.0,0.09,Oeste,Representante,1197.56
512b5b90-b924-4761-a476-77de447a7b65,2024-10-22,Castro,Benjamim Pires,A certeza de inovar simplesmente,Utensílios,19,214.27,0.1,Norte,Telefone,3664.02
b42df638-feb1-46c2-9c0e-c09c2d5ddb78,2025-04-02,Guerra Aparecida - ME,Fernanda da Cunha,O poder de conseguir em estado puro,Alimentação,86,349.3,0.12,Norte,Telefone,26435.02
abc0daa8-7c81-494f-9d68-5bfd23fab1d1,2024-02-20,Pereira,Hellena Novais,A arte de atingir seus objetivos com força total,Serviços,39,343.89,0.08,Sul,Online,12338.77
b58823cf-331a-4fb9-bb9a-ccaa871e26a6,2024-09-16,Sousa,Noah Vieira,O prazer de ganhar de maneira eficaz,Serviços,76,99.73,0.09,Centro,Telefone,6897.33
48abb30c-371e-4f61-8280-cad49cf4dd75,2024-10-22,Mendonça,Davi Miguel da Luz,A simplicidade de inovar antes de tudo,Bebidas,16,291.84,0.03,Centro,Representante,4529.36
9362982b-b16a-4830-abeb-21f364c23de7,2025-06-11,Montenegro Borges e Filhos,Leonardo Moreira,A segurança de evoluir de maneira eficaz,Utensílios,99,53.45,0.11,Norte,Telefone,4709.48
01743a9a-d560-4ebe-940f-8bbee61720a4,2024-09-01,Alves Fernandes S.A.,Ester Pastor,A possibilidade de realizar seus sonhos simplesmente,Alimentação,63,278.55,0.08,Norte,Representante,16144.76
6ae597bf-e2ce-4c11-b3f1-b689ae03c83d,2024-10-24,Ramos Nascimento S/A,Antônio Duarte,A arte de mudar com confiança,Alimentação,77,83.73,0.0,Leste,Online,6447.21
49016c97-39a5-4ab5-ba1b-0072ed311f6f,2025-06-30,da Mata Carvalho - EI,Thiago Moraes,O prazer de inovar direto da fonte,Alimentação,74,33.62,0.12,Leste,Loja Física,2189.33
340bf66c-2507-4c41-add2-b2fa59beabff,2024-12-20,Campos,Juan Leão,O conforto de conseguir de maneira eficaz,Serviços,17,141.49,0.05,Leste,Telefone,2285.06
2288a20f-a01b-4fc6-9877-36da9484e567,2025-05-24,Almeida e Filhos,Marina Leão,A segurança de atingir seus objetivos antes de tudo,Serviços,44,58.38,0.16,Norte,Representante,2157.72
50c15da6-2812-4c18-b853-a9b708dbd7fe,2024-11-28,Jesus S/A,Maria Alice Montenegro,O direito de evoluir com confiança,Serviços,94,282.66,0.19,Sul,Loja Física,21521.73
a533ccb7-df09-4881-a6b9-2ae377257adb,2025-09-19,Araújo,Lavínia Cirino,O prazer de atingir seus objetivos mais rapidamente,Utensílios,27,117.58,0.17,Leste,Loja Física,2634.97
a82fe2cb-a068-4757-ad56-76cd417607e9,2025-06-27,Câmara,Cauã Porto,A liberdade de inovar sem preocupação,Alimentação,37,407.17,0.09,Centro,Telefone,13709.41
e75cdb6f-efa5-439c-879d-8d334e8d8605,2023-10-10,Moreira Aparecida Ltda.,Eloá Farias,A arte de atingir seus objetivos simplesmente,Bebidas,93,412.35,0.09,Norte,Online,34897.18
09424b9c-18e0-48f1-9b6b-256c58248087,2024-07-20,da Luz Ltda.,Luana Rodrigues,A possibilidade de inovar naturalmente,Utensílios,97,109.87,0.04,Centro,Telefone,10231.09
0127a3bf-267b-4a26-b12f-08e3ee95be39,2025-06-30,Vargas,Rafaela Silva,O direito de mudar sem preocupação,Alimentação,95,228.78,0.1,Leste,Online,19560.69
0d4cc676-a4d6-4120-982a-f0ae7469cddf,2025-08-03,Silva S.A.,Caio Caldeira,O prazer de concretizar seus projetos simplesmente,Utensílios,79,239.35,0.1,Norte,Online,17017.78
2caf1e43-954a-4a5b-a4c6-a46d0c3fe11a,2024-06-15,da Rosa,Eloah Macedo,A arte de avançar de maneira eficaz,Bebidas,26,100.47,0.15,Norte,Telefone,2220.39
dae4b473-f3a0-489a-965d-187dd6c47cba,2024-03-02,Silva,Natália Gonçalves,A simplicidade de mudar com confiança,Alimentação,47,420.37,0.03,Centro,Online,19164.67
db902ed6-5884-4ecb-a7dd-cfa08bbbab6f,2024-07-14,Ramos,Lunna Cirino,A simplicidade de concretizar seus projetos mais rapidamente,Utensílios,30,369.14,0.19,Leste,Loja Física,8970.1
5e2985dc-5e28-4e39-86c1-c8dd8e3db99e,2025-08-10,Freitas,Isabelly Castro,A liberdade de evoluir com toda a tranquilidade,Alimentação,41,280.45,0.09,Leste,Telefone,10463.59
3185f8ae-1aac-452c-8107-4fdd537d6e0a,2023-10-31,Cirino,Fernanda Fonseca,A vantagem de evoluir direto da fonte,Utensílios,89,431.5,0.01,Leste,Online,38019.46
34b48bc3-654a-4e78-bc06-75ecc4806f0f,2025-01-26,Pastor,Beatriz Andrade,A possibilidade de concretizar seus projetos de maneira eficaz,Serviços,58,183.6,0.0,Oeste,Online,10648.8
1f4b7352-cbe5-4631-b743-784e9767bfb9,2025-07-01,Aparecida,Ravi Lucca Siqueira,A simplicidade de atingir seus objetivos com confiança,Serviços,15,24.05,0.08,Sul,Loja Física,331.89
a5fffbcb-1077-4dbe-ab88-1201282be121,2024-12-29,Caldeira - ME,Raul Monteiro,O prazer de concretizar seus projetos de maneira eficaz,Utensílios,85,117.36,0.14,Oeste,Loja Física,8579.02
a5009856-e2c0-4ad7-95dd-000578ad8072,2024-06-12,da Cruz Ltda.,Daniel Silva,A possibilidade de concretizar seus projetos com força total,Utensílios,54,117.91,0.01,Norte,Representante,6303.47
8289c87f-00d2-40dd-8d97-aa9b08cde615,2025-07-10,Nascimento Pimenta Ltda.,Anthony Pacheco,A liberdade de atingir seus objetivos mais facilmente,Bebidas,97,244.98,0.1,Centro,Telefone,21386.75
8cd9549a-2825-44f4-869a-d476133382f3,2024-08-23,Monteiro da Luz S.A.,Pedro Miguel Souza,A segurança de mudar com força total,Utensílios,16,167.32,0.11,Oeste,Loja Física,2382.64
444b2b1b-60e4-4e4e-962b-ce59d7b89fa5,2024-01-03,Caldeira Vasconcelos S/A,Gabriel Camargo,A arte de inovar de maneira eficaz,Utensílios,68,44.8,0.19,Sul,Online,2467.58
843b4a9b-8680-4953-81cc-fa3517596f59,2024-08-08,Carvalho Monteiro Ltda.,Otávio Albuquerque,A vantagem de mudar sem preocupação,Alimentação,88,432.7,0.15,Centro,Representante,32365.96
2f86cc06-64c7-4168-8fc5-a35f914b55ed,2025-08-09,Garcia Camargo S/A,Cecilia Vargas,A possibilidade de ganhar naturalmente,Serviços,94,89.72,0.06,Leste,Representante,7927.66
3c1a6197-9514-4c50-9a96-93c34b3273ec,2024-04-10,Cavalcante Cunha - ME,Sr. Diego Cardoso,A vantagem de avançar com força total,Bebidas,75,386.23,0.0,Oeste,Telefone,28967.25
90ab464b-6284-48a7-8029-2fb5474f6814,2024-07-19,Dias,Lavínia Nascimento,O prazer de concretizar seus projetos em estado puro,Utensílios,79,273.13,0.13,Centro,Telefone,18772.22
892a296f-bbd8-4032-a2ec-b3e80c2af1f0,2024-12-18,Monteiro,Juliana Moreira,A arte de inovar direto da fonte,Alimentação,96,53.91,0.17,Centro,Representante,4295.55
9bfebe0a-4f90-4d89-9242-ea1d4551d7b5,2025-05-02,da Rocha,Maria Eduarda Dias,A segurança de concretizar seus projetos mais facilmente,Serviços,34,175.36,0.08,Norte,Online,5485.26
620eea75-5ca3-467f-a654-90073f84089e,2024-02-14,Ferreira,Sra. Nina Nogueira,O direito de concretizar seus projetos naturalmente,Alimentação,29,422.71,0.02,Sul,Loja Física,12013.42
437e33f7-7392-4974-b904-da250d7472e8,2024-12-16,Silveira,Sophia Pastor,A vantagem de avançar naturalmente,Alimentação,84,494.21,0.05,Oeste,Representante,39437.96
2d7cdbbe-db99-4ca9-9922-8454794ae721,2025-06-21,Freitas S.A.,Hadassa das Neves,O conforto de inovar antes de tudo,Bebidas,79,82.0,0.08,Sul,Loja Física,5959.76
3e2b1a31-8e86-4b95-9e8c-c5e7ae35f326,2024-07-21,da Cruz e Filhos,Lunna Sá,A vantagem de avançar de maneira eficaz,Alimentação,89,317.55,0.1,Norte,Telefone,25435.76
fa543a94-c9f2-4dd5-b433-02dae74381b1,2024-08-24,Carvalho,Ana Vitória Fonseca,O prazer de realizar seus sonhos mais rapidamente,Serviços,16,476.49,0.02,Sul,Representante,7471.36
15b38c3c-218f-4d43-9b99-c6ae2357cba6,2024-01-23,Siqueira S.A.,Ana Sophia Martins,O conforto de avançar em estado puro,Alimentação,6,312.17,0.05,Leste,Representante,1779.37
055f1d0c-9a49-4832-bb35-392ae7f79ee4,2024-10-14,Monteiro Ferreira S.A.,Marcelo da Mata,A simplicidade de atingir seus objetivos sem preocupação,Utensílios,86,126.07,0.11,Norte,Online,9649.4
ec35386f-2002-4e67-bff9-f8920d0cbb30,2025-05-25,Fernandes,Mariah Correia,A segurança de avançar mais facilmente,Alimentação,22,369.92,0.07,Norte,Telefone,7568.56
6639ebba-a049-4f35-add5-2ef67ca7120d,2024-12-13,Freitas,Ana Luiza Pires,O poder de mudar em estado puro,Bebidas,29,17.87,0.02,Centro,Online,507.87
be52fa71-1c72-412c-8eeb-56f8f1a9e92b,2024-11-09,Pires,Maria Helena Monteiro,A liberdade de realizar seus sonhos em estado puro,Serviços,54,313.91,0.08,Norte,Online,15595.05
3a2a4d30-ef7b-42bf-a277-8bb19fc9185f,2025-06-25,Nascimento,Dra. Isabelly Pastor,O poder de realizar seus sonhos direto da fonte,Utensílios,40,120.62,0.18,Norte,Online,3956.34
b4eaaee8-50ab-4372-a4cc-d99a98f49f25,2025-09-25,da Luz e Filhos,Dra. Sara Carvalho,A simplicidade de mudar simplesmente,Serviços,76,464.54,0.02,Centro,Loja Física,34598.94
9b0b89b7-4d4b-4091-b344-248da75ced59,2024-10-06,Azevedo,Davi Lucca Machado,A liberdade de inovar em estado puro,Alimentação,100,319.83,0.09,Leste,Online,29104.53
c11b8cee-cf92-47e0-8c0f-2e0d88be7b02,2024-07-30,da Luz,Dr. Thomas Moraes,A segurança de atingir seus objetivos com toda a tranquilidade,Bebidas,66,450.86,0.07,Sul,Online,27673.79
28e1f498-c01a-44af-9c44-f1a61069335f,2024-04-17,Moreira,Mateus Duarte,A arte de realizar seus sonhos sem preocupação,Bebidas,21,209.56,0.1,Norte,Telefone,3960.68
e9b3da9d-ee45-4f84-b11c-b5c261bcf9ef,2025-09-24,Ferreira,Theodoro Marques,O conforto de mudar naturalmente,Bebidas,28,360.37,0.16,Oeste,Telefone,8475.9
0d2292fa-3fed-4371-98e4-df4ebe0512b2,2024-06-27,Fonseca,Vinícius Farias,A vantagem de conseguir mais facilmente,Utensílios,40,261.17,0.06,Oeste,Representante,9819.99
e5936651-f6dd-4341-9183-21873b34935e,2025-09-03,Peixoto,Eloá Peixoto,O prazer de conseguir com força total,Utensílios,69,143.4,0.19,Sul,Loja Física,8014.63
b0b8fd94-8bd4-4512-9343-677e2b83b07f,2024-02-05,Silveira,Milena Duarte,O direito de ganhar mais rapidamente,Utensílios,48,210.66,0.05,Leste,Telefone,9606.1
a0d8bad6-5fe5-47b5-ac6f-72e11c3e958f,2024-12-11,Santos S/A,Maria Sophia Costela,A liberdade de atingir seus objetivos com força total,Serviços,94,319.85,0.16,Norte,Loja Física,25255.36
5d422264-4a47-4fa9-9dc2-1b954f7d9cff,2025-04-15,Silveira Nunes S.A.,Davi Lucca Sales,O direito de mudar naturalmente,Utensílios,21,285.0,0.08,Sul,Loja Física,5506.2
c1e0c51b-d109-40b1-9d73-7387db735949,2024-08-15,Marques,Helena Oliveira,A liberdade de evoluir sem preocupação,Utensílios,17,119.16,0.05,Leste,Loja Física,1924.43
71b55542-1de1-40d0-993c-dac94fda3d8d,2024-10-26,Siqueira S.A.,Dra. Aurora Pinto,A simplicidade de realizar seus sonhos de maneira eficaz,Bebidas,36,368.26,0.03,Sul,Online,12859.64
90ee062e-4b26-457c-a1f5-6258dbd87f20,2024-02-27,Pimenta,Fernando Câmara,O prazer de mudar com confiança,Alimentação,50,393.69,0.12,Oeste,Online,17322.36
0c965d35-777f-4015-85a8-e1734cffd179,2024-06-30,Mendonça S/A,Dr. João Miguel Fogaça,A possibilidade de realizar seus sonhos simplesmente,Bebidas,99,462.94,0.03,Norte,Telefone,44456.13
dde03039-b02c-4e58-93c6-7495a1a16083,2025-07-16,Gonçalves,Luiz Miguel Santos,O conforto de mudar com confiança,Bebidas,35,355.19,0.16,Sul,Online,10442.59
23076972-8264-4c39-bbe1-dd023de91d35,2024-08-08,Dias,Heloisa Campos,O poder de atingir seus objetivos sem preocupação,Alimentação,53,415.45,0.07,Norte,Loja Física,20477.53
0b73d092-e2be-4008-93ce-6b7ff88f8ca7,2025-07-13,Oliveira Campos e Filhos,Srta. Maria Fernanda da Paz,O direito de evoluir de maneira eficaz,Alimentação,42,88.33,0.12,Oeste,Representante,3264.68
47f02bac-f9c5-4f21-98d0-884ca4602ea6,2025-08-23,Araújo - EI,Lunna da Costa,O poder de evoluir direto da fonte,Serviços,80,491.01,0.07,Leste,Online,36531.14
a25f2d3a-1f1f-4caf-a493-e324e742139b,2024-12-12,Almeida,Vitor da Mata,A arte de atingir seus objetivos naturalmente,Bebidas,70,479.48,0.1,Sul,Online,30207.24
75d3626d-6aca-482e-ae79-67d87c570d63,2024-01-13,Aragão,Théo Farias,A liberdade de conseguir sem preocupação,Alimentação,31,232.68,0.16,Leste,Telefone,6058.99
42379a1d-22a5-489a-bb3d-a67d812cb9b1,2024-01-10,Marques e Filhos,Luiz Henrique da Rosa,O direito de ganhar mais rapidamente,Bebidas,59,490.19,0.05,Centro,Telefone,27475.15
edbce021-e278-4a7d-8d52-a20d295d0b87,2023-12-07,Duarte Ltda.,Théo Porto,A arte de evoluir mais facilmente,Alimentação,68,195.76,0.11,Centro,Telefone,11847.4
b5209f5b-d674-4a04-b31d-650fdb54c394,2025-04-08,Alves Ltda.,Dra. Pietra Sales,A vantagem de avançar antes de tudo,Alimentação,3,253.69,0.12,Centro,Online,669.74
eeea481d-b22b-4f80-b724-bdc41933a084,2024-01-22,Montenegro,Maria Helena Borges,O conforto de mudar direto da fonte,Bebidas,83,163.28,0.13,Leste,Online,11790.45
b751fb26-6a12-413f-8629-ae9fbec3cca7,2023-10-23,Rezende,Isis Nogueira,O prazer de atingir seus objetivos de maneira eficaz,Bebidas,4,154.76,0.01,Centro,Online,612.85
c343e528-5b34-4a7d-9992-677f3c298ea6,2024-12-19,da Cruz S/A,Isaac da Paz,A possibilidade de atingir seus objetivos de maneira eficaz,Alimentação,66,92.42,0.01,Centro,Representante,6038.72
1e0efaa9-6ca8-4840-a600-3627494205da,2024-04-11,da Rosa,Caio Pinto,O poder de conseguir mais facilmente,Serviços,17,324.54,0.15,Sul,Representante,4689.6
aa832ab2-1176-4955-9714-bd98aacfbfef,2023-12-01,Cardoso S/A,Luiz Henrique Sales,A vantagem de atingir seus objetivos com força total,Alimentação,65,59.13,0.07,Oeste,Loja Física,3574.41
5b3c5229-a697-43fd-bf06-ba70593e524c,2023-11-24,Cunha - EI,Liam da Rocha,A vantagem de avançar mais rapidamente,Serviços,91,140.4,0.09,Oeste,Loja Física,11626.52
1632ed4a-34fc-4681-8577-087c41004ae9,2024-06-21,Nogueira da Rosa e Filhos,Dr. Yan Pimenta,A possibilidade de atingir seus objetivos simplesmente,Alimentação,29,362.23,0.08,Sul,Loja Física,9664.3
cb1bd9db-7e64-4883-99df-eb2129adb45c,2023-12-11,Pastor,Lucas Gabriel Rocha,O poder de evoluir com toda a tranquilidade,Alimentação,7,244.27,0.17,Oeste,Online,1419.21
6705cd9e-f892-452a-b2d2-a1c784d99a8a,2025-07-15,Sales,Isabela Aragão,O prazer de avançar em estado puro,Bebidas,15,58.14,0.1,Oeste,Representante,784.89
a961a9ef-8091-45c3-ba33-feed8ed93e38,2025-05-20,Dias,Ana Oliveira,O conforto de mudar sem preocupação,Alimentação,40,380.46,0.1,Leste,Loja Física,13696.56
95fbba69-9445-4a93-acec-3bed5efa87ac,2024-08-13,Teixeira,Dr. Gabriel das Neves,O conforto de mudar sem preocupação,Bebidas,71,354.92,0.09,Leste,Loja Física,22931.38
79acf6d8-fd70-4d18-a725-d7121912c458,2024-04-06,Mendes Peixoto Ltda.,Clarice Novais,A certeza de atingir seus objetivos com confiança,Alimentação,59,11.68,0.18,Leste,Telefone,565.08
761eafb4-dc4c-47ac-bf2a-daa49d96b130,2024-03-25,Montenegro,Dra. Beatriz da Mota,A arte de mudar de maneira eficaz,Utensílios,58,250.78,0.13,Oeste,Online,12654.36
dd60737d-b35c-4efd-ae43-4d6983adfa5e,2025-02-19,Mendes,Giovanna Sampaio,O conforto de realizar seus sonhos com força total,Alimentação,7,33.03,0.19,Oeste,Loja Física,187.28
1f7b2676-9850-4711-b5aa-4d9670720ce7,2024-09-16,Fonseca da Cruz S.A.,Daniela Garcia,A liberdade de conseguir naturalmente,Alimentação,43,178.82,0.06,Oeste,Representante,7227.9
8baba551-6510-4935-a921-42bd4f4f5b0f,2023-10-29,Carvalho,Ana Beatriz Fogaça,A segurança de inovar mais facilmente,Alimentação,16,424.65,0.02,Norte,Representante,6658.51
3ccb83f8-90e2-4f4d-a24d-293d51f5abb4,2024-10-12,Monteiro,Nathan Ribeiro,A vantagem de conseguir em estado puro,Bebidas,50,309.03,0.02,Sul,Loja Física,15142.47
67584801-94da-432c-b612-87f48614ff9e,2023-12-30,Aragão,Maria Fernanda Guerra,O prazer de conseguir com força total,Utensílios,46,68.91,0.17,Leste,Representante,2630.98
d347829a-378a-4c9b-b3b5-4b315a21bdfe,2025-06-01,Abreu,Srta. Rafaela Lima,A simplicidade de concretizar seus projetos mais facilmente,Serviços,4,85.3,0.11,Norte,Online,303.67
4f12344e-8a93-421d-b09f-746760031453,2025-04-17,da Rosa,Dra. Juliana Nunes,A vantagem de inovar direto da fonte,Alimentação,74,41.57,0.18,Oeste,Telefone,2522.47
aa150b66-454b-44a7-91e6-130367222ecc,2024-06-12,Cunha,Emilly Teixeira,A liberdade de concretizar seus projetos mais rapidamente,Alimentação,44,454.64,0.11,Norte,Telefone,17803.7
f9c093a3-c3d3-4872-ab95-f69ed3a015ad,2024-12-05,da Costa,Raquel Nascimento,A simplicidade de avançar mais rapidamente,Serviços,81,267.6,0.06,Sul,Telefone,20375.06
f5ccd587-1ad7-4272-b086-92ad743c318a,2025-09-22,Duarte,João Vitor da Mata,A vantagem de conseguir antes de tudo,Serviços,83,444.13,0.14,Norte,Loja Física,31702.0
fc03c7e3-35b7-4c07-b4d0-a8b4fb6aee2d,2024-07-06,Costa,Pedro Lucas da Costa,O poder de realizar seus sonhos com toda a tranquilidade,Utensílios,100,35.11,0.19,Leste,Loja Física,2843.91
c95aa165-a34c-4185-9b4f-e63372b51770,2024-08-04,Ferreira Moura e Filhos,Gael Vieira,A segurança de realizar seus sonhos naturalmente,Serviços,19,411.75,0.11,Leste,Representante,6962.69
3fafeccb-230a-452d-9868-c28ae8518f01,2025-09-23,Rezende Viana e Filhos,Olívia Ribeiro,O direito de conseguir com força total,Utensílios,22,186.76,0.03,Norte,Online,3985.46
153cfbfa-742c-4c92-bac5-c715a2989afa,2024-09-24,Jesus - ME,Sr. Luan Moreira,A segurança de conseguir com toda a tranquilidade,Bebidas,91,285.52,0.19,Norte,Loja Física,21045.68
aed84fb8-f5b7-491a-a96c-2184e2222fb6,2025-07-14,Monteiro,Srta. Maria Vitória Cassiano,O conforto de concretizar seus projetos direto da fonte,Alimentação,29,125.44,0.11,Oeste,Loja Física,3237.61
08db56a6-0148-4641-87bf-d177cee01ccc,2024-06-28,Macedo - EI,Henrique Mendes,A arte de mudar mais facilmente,Serviços,69,239.34,0.15,Oeste,Online,14037.29
75bae35a-b5a6-4aa9-9c0b-9374a3934e3a,2024-05-07,Almeida Jesus S.A.,Ágatha Rodrigues,A vantagem de ganhar simplesmente,Utensílios,14,76.01,0.0,Norte,Representante,1064.14
e5a4647d-9340-47ac-9908-1f0409567df2,2024-01-29,Silva,Ana Sophia da Mata,A simplicidade de realizar seus sonhos mais facilmente,Utensílios,40,339.12,0.18,Sul,Representante,11123.14
53bffb2d-d3c5-4f58-8a00-a5b34f01f417,2025-09-21,Lopes S/A,João Lucas Andrade,O prazer de evoluir em estado puro,Bebidas,98,55.26,0.15,Centro,Online,4603.16
d89ef949-8d80-43cd-82ba-112ddd0252f5,2024-08-19,Vasconcelos Costela Ltda.,Srta. Raquel Carvalho,O poder de conseguir direto da fonte,Alimentação,34,246.5,0.03,Leste,Online,8129.57
e7837e09-dddf-47e5-b469-97e212c55d81,2025-01-10,Fonseca,Srta. Maysa Rodrigues,O prazer de conseguir naturalmente,Alimentação,84,442.08,0.08,Sul,Telefone,34163.94
fabc772b-f0e1-48f8-a0c5-02953f14618a,2024-08-17,Mendonça,Maysa Aragão,A simplicidade de ganhar com força total,Serviços,54,137.53,0.19,Oeste,Representante,6015.56
24117d3b-f18f-482a-846a-8f6203060d27,2024-06-04,Nascimento,Ana Beatriz da Cunha,A simplicidade de evoluir mais rapidamente,Serviços,54,344.7,0.04,Oeste,Telefone,17869.25
a6ebfb8e-ad54-4e77-b3a0-126a2d287f29,2025-04-11,Borges - ME,Ana da Mata,A liberdade de concretizar seus projetos de maneira eficaz,Serviços,47,441.7,0.11,Norte,Telefone,18476.31
ea96b7e7-d2c1-4b4c-913a-ee64e5434066,2024-12-03,Lima e Filhos,Daniel Costa,A possibilidade de realizar seus sonhos antes de tudo,Bebidas,47,159.78,0.02,Sul,Online,7359.47
61aa8744-bb6c-44f5-b10a-abd3271e0da3,2024-11-23,Casa Grande Costa - ME,Danilo Campos,A liberdade de evoluir mais rapidamente,Bebidas,54,451.27,0.03,Sul,Loja Física,23637.52
9c2e814b-9cc4-4ff2-96fa-c59b6b42b073,2024-09-24,Nogueira,Arthur da Luz,O direito de atingir seus objetivos simplesmente,Utensílios,75,212.17,0.03,Leste,Online,15435.37
72a012a8-6c2f-4f5b-9c3f-39b354508152,2025-05-08,da Mota,Cecilia Mendonça,O poder de conseguir mais facilmente,Utensílios,92,73.59,0.04,Centro,Online,6499.47
4a2e4a8a-2e01-4df4-97dc-70288dbe914d,2024-04-04,Sá,Sr. Otávio Correia,A segurança de evoluir mais rapidamente,Bebidas,39,129.57,0.04,Centro,Online,4851.1
63f06730-d7a1-46dc-bc1d-ba20b90121df,2025-01-05,Almeida - EI,Marina da Rosa,A liberdade de concretizar seus projetos sem preocupação,Utensílios,50,257.84,0.06,Norte,Representante,12118.48
37bb3641-b834-4623-b302-776ccbbb6f70,2023-12-29,Barros,Dra. Maria Eduarda Sá,O conforto de evoluir simplesmente,Alimentação,97,153.08,0.06,Sul,Telefone,13957.83
6f306bb1-afe1-4a41-8347-0c4f71175ab0,2025-06-24,Albuquerque e Filhos,Sr. Théo Campos,A liberdade de concretizar seus projetos simplesmente,Utensílios,93,369.91,0.16,Leste,Loja Física,28897.37
e0e682c0-128b-43dc-9516-ca67172e31c7,2024-08-02,Moura S.A.,Sra. Maria Isis Rocha,A certeza de atingir seus objetivos com força total,Utensílios,35,108.63,0.04,Sul,Loja Física,3649.97
2282ec1c-1875-47e7-9d48-7a8640bd1e39,2025-08-03,Vieira Moura S/A,Mathias Nunes,O poder de ganhar de maneira eficaz,Serviços,1,181.31,0.17,Sul,Telefone,150.49
59403fc9-13b3-48f2-929f-dbc0ede41cbf,2024-03-13,Sales,Srta. Ana Cecília Campos,O prazer de evoluir antes de tudo,Bebidas,12,205.83,0.03,Sul,Telefone,2395.86
20a70993-6612-4e97-8eaa-30e6168ba478,2025-02-11,Mendonça e Filhos,Sr. Gael Gomes,A vantagem de realizar seus sonhos simplesmente,Bebidas,25,18.29,0.15,Leste,Online,388.66
f1d5608f-b184-4493-8148-776ef5c72c40,2023-10-07,Alves,João Miguel Melo,O poder de ganhar sem preocupação,Bebidas,35,39.72,0.09,Norte,Online,1265.08
727a7c6e-1b76-47a6-a14e-e0863ddcc063,2024-09-19,Caldeira Jesus - EI,Pedro Henrique Ferreira,A simplicidade de conseguir mais rapidamente,Alimentação,13,216.02,0.06,Norte,Telefone,2639.76
6e973cd6-2880-48ce-9e0c-01b7bc13bbfb,2023-10-15,Cassiano,Marina Castro,A simplicidade de ganhar sem preocupação,Serviços,74,472.92,0.13,Oeste,Representante,30446.59
f0d46c60-98a6-496d-8cfd-bea1c8426996,2025-08-09,Moreira e Filhos,Rebeca da Costa,O direito de avançar em estado puro,Alimentação,43,363.91,0.02,Centro,Loja Física,15335.17
4b3259f6-3b96-426e-91bb-54e802d9c4ab,2025-03-27,Vasconcelos Sousa Ltda.,Sra. Sophie Rocha,A segurança de conseguir com confiança,Utensílios,25,496.29,0.06,Leste,Online,11662.82
f1fec45a-9709-453a-87a1-93c844ed529a,2024-04-22,Cunha Casa Grande Ltda.,Dr. Alexandre Marques,A possibilidade de avançar de maneira eficaz,Bebidas,44,338.74,0.09,Leste,Representante,13563.15
f5cd5942-aadb-4cb5-a346-7bc1d48e8a6e,2025-04-18,Caldeira,Evelyn Sampaio,O conforto de realizar seus sonhos com confiança,Bebidas,58,63.53,0.07,Centro,Online,3426.81
ee2de49d-1c45-4988-a0c0-998e9792d05c,2024-08-25,Lopes,Erick Martins,A simplicidade de ganhar naturalmente,Alimentação,1,377.93,0.18,Oeste,Telefone,309.9
223081dc-d9e9-4f7a-abd1-52d0714cd874,2023-12-02,Barbosa,Mariana da Conceição,A simplicidade de evoluir em estado puro,Utensílios,31,35.53,0.05,Sul,Telefone,1046.36
a5aaef4c-e221-4480-a3aa-d064d72643d1,2025-03-18,Nascimento - EI,Brenda da Mata,A possibilidade de realizar seus sonhos com confiança,Alimentação,66,71.99,0.14,Centro,Representante,4086.15
86f14c25-a937-45b6-bc28-6a13d9035356,2024-10-31,Porto,Benício Macedo,O conforto de mudar com confiança,Bebidas,36,205.68,0.15,Centro,Representante,6293.81
11284a71-03cb-495a-8a82-27f53d1dcf11,2024-08-23,Pinto S/A,Cauã Costela,O poder de evoluir com força total,Bebidas,38,214.72,0.03,Centro,Loja Física,7914.58
c9475cfa-1228-4fe6-9787-22b18f226d6d,2024-03-28,Duarte - ME,Letícia Gomes,A liberdade de evoluir de maneira eficaz,Alimentação,64,452.27,0.0,Sul,Telefone,28945.28
88e3d263-297d-4528-bf54-6c48fd3bb457,2024-10-13,da Luz,Oliver Nunes,O prazer de conseguir de maneira eficaz,Utensílios,6,170.22,0.09,Centro,Loja Física,929.4
7af03924-a1c3-456b-b37e-536064ea8e5d,2025-09-18,Marques,Isaque Novais,A segurança de mudar sem preocupação,Alimentação,64,270.82,0.06,Sul,Telefone,16292.53
a7208242-fb92-4c93-aa46-0095435da7f1,2024-09-16,Aparecida,José Miguel Gomes,A liberdade de avançar mais rapidamente,Serviços,51,298.15,0.08,Leste,Telefone,13989.2
